TEAM_ID,GAME_ID,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
1610612738,0021900455,240,46,92,0.5,14,33,0.424,12,14,0.857,13,32,45,26,7,3,19,22,118,113.28725038402459,13.0,7.0,34.0,1610612761,113.28725038402459,104.16000000000001,101.92,99.68
1610612738,0021900440,240,46,88,0.523,14,32,0.438,13,16,0.813,10,47,57,25,2,9,11,24,119,123.90670553935858,3.0,5.0,27.0,1610612766,123.90670553935858,96.04,94.58,93.12
1610612738,0021900422,240,45,86,0.523,9,27,0.333,15,21,0.714,13,38,51,24,13,9,20,19,114,111.50234741784037,13.0,2.0,36.0,1610612765,111.50234741784037,102.24,104.3,106.36
1610612738,0021900413,240,35,86,0.407,12,38,0.316,27,30,0.9,14,40,54,13,3,4,15,21,109,108.7824351297405,7.0,10.0,42.0,1610612742,108.7824351297405,100.2,97.59999999999998,95.0
1610612738,0021900367,240,42,91,0.462,11,31,0.355,14,17,0.824,9,24,33,24,4,7,6,25,109,114.16003351487223,4.0,8.0,45.0,1610612755,114.16003351487223,95.48,95.30000000000001,95.12
1610612738,0021900357,240,43,87,0.494,14,36,0.389,17,22,0.773,8,36,44,25,6,4,15,27,117,112.84722222222221,11.0,4.0,36.0,1610612754,112.84722222222221,103.68,104.76,105.83999999999999
1610612738,0021900344,240,45,78,0.577,15,27,0.556,5,8,0.625,5,34,39,22,8,9,18,19,110,116.3774862462971,8.0,2.0,45.0,1610612739,116.3774862462971,94.52,96.94,99.36
1610612738,0021900323,240,44,82,0.537,13,35,0.371,7,8,0.875,4,33,37,21,5,5,15,23,108,111.89390799834231,5.0,4.0,41.0,1610612743,111.89390799834231,96.52,98.56,100.59999999999998
1610612738,0021900310,240,35,79,0.443,16,41,0.39,26,32,0.813,10,36,46,21,8,8,10,20,112,120.32660077352814,7.0,2.0,40.0,1610612748,120.32660077352814,93.08,93.78000000000002,94.48
1610612738,0021900285,240,41,93,0.441,15,41,0.366,16,22,0.727,16,28,44,25,5,7,13,28,113,113.36276083467094,7.0,6.0,39.0,1610612752,113.36276083467094,99.68,98.98,98.28000000000002
1610612738,0021900267,240,41,93,0.441,9,28,0.321,16,21,0.762,16,32,48,16,11,7,19,14,107,101.6723679209426,9.0,6.0,49.0,1610612751,101.6723679209426,105.24,104.47999999999998,103.71999999999998
1610612738,0021900253,240,43,97,0.443,13,34,0.382,22,24,0.917,19,36,55,23,10,5,14,17,121,117.97971918876755,5.0,6.0,38.0,1610612751,117.97971918876755,102.56,102.46,102.36
1610612738,0021900244,240,38,85,0.447,7,30,0.233,20,23,0.87,11,27,38,20,10,4,11,16,103,108.28427249789738,3.0,8.0,36.0,1610612758,108.28427249789738,95.12,93.36,91.59999999999998
1610612738,0021900222,240,33,81,0.407,7,27,0.259,19,23,0.826,5,35,40,21,12,6,11,19,92,94.72817133443162,7.0,5.0,48.0,1610612743,94.72817133443162,97.12,98.42,99.71999999999998
1610612738,0021900212,265,41,104,0.394,12,45,0.267,10,14,0.714,18,35,53,26,11,2,17,22,104,95.27299377061195,12.0,9.0,53.0,1610612746,95.27299377061195,109.16000000000001,109.09999999999998,109.04
