Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE,OPP_PACE,TEAM_OFF_RATING
20,1610612737,22300895,"MAR 06, 2024",ATL vs. CLE,W,28,34,0.452,240,43,84,0.512,11,30,0.367,15,20,0.75,8,34,42,27,7,3,9,17,112,119.40298507462688,5.0,4.0,42.0,93.8,96.64,99.48,119.40298507462688
21,1610612737,22300889,"MAR 05, 2024",ATL @ NYK,W,27,34,0.443,240,44,87,0.506,10,31,0.323,18,23,0.783,13,38,51,26,6,5,14,13,116,118.2225845902976,8.0,6.0,40.0,98.12,97.98,97.84,118.2225845902976
22,1610612737,22300866,"MAR 02, 2024",ATL @ BKN,L,26,34,0.433,240,37,87,0.425,11,34,0.324,17,23,0.739,12,30,42,23,4,4,11,19,102,106.11735330836454,6.0,8.0,45.0,96.12,95.90000000000002,95.68,106.11735330836454
23,1610612737,22300851,"FEB 29, 2024",ATL @ BKN,L,26,33,0.441,240,37,86,0.43,8,28,0.286,15,21,0.714,8,31,39,18,3,8,11,14,97,98.73778501628664,6.0,4.0,43.0,98.24,97.47999999999998,96.71999999999998,98.73778501628665
24,1610612737,22300835,"FEB 27, 2024",ATL vs. UTA,W,26,32,0.448,240,46,93,0.495,12,32,0.375,20,23,0.87,15,40,55,27,8,8,17,15,124,117.96042617960426,11.0,4.0,43.0,105.12,106.24,107.36,117.96042617960426
25,1610612737,22300821,"FEB 25, 2024",ATL vs. ORL,W,25,32,0.439,240,41,90,0.456,12,29,0.414,15,17,0.882,9,35,44,31,10,3,9,17,109,111.81780878128846,7.0,9.0,51.0,97.48,96.7,95.92,111.81780878128846
26,1610612737,22300804,"FEB 23, 2024",ATL vs. TOR,L,24,32,0.429,240,46,106,0.434,12,39,0.308,17,24,0.708,20,34,54,27,5,4,9,11,121,114.62675255778704,3.0,7.0,47.0,105.56,105.54,105.52,114.62675255778704
27,1610612737,22300777,"FEB 14, 2024",ATL @ CHA,L,24,31,0.436,240,36,89,0.404,9,38,0.237,18,20,0.9,15,30,45,23,5,6,16,20,99,100.20242914979758,7.0,4.0,46.0,98.8,98.3,97.8,100.20242914979758
28,1610612737,22300763,"FEB 12, 2024",ATL vs. CHI,L,24,30,0.444,240,44,94,0.468,14,43,0.326,24,29,0.828,15,34,49,33,4,3,11,20,126,122.61580381471389,6.0,2.0,43.0,102.76,103.26,103.76,122.61580381471389
29,1610612737,22300754,"FEB 10, 2024",ATL vs. HOU,W,24,29,0.453,240,40,88,0.455,14,41,0.341,28,37,0.757,9,32,41,25,7,8,11,18,122,114.79111780203236,6.0,6.0,58.0,106.28000000000002,107.82,109.36,114.79111780203237
30,1610612737,22300742,"FEB 09, 2024",ATL @ PHI,W,23,29,0.442,240,42,81,0.519,16,36,0.444,27,33,0.818,9,31,40,31,4,9,13,19,127,127.61254019292603,7.0,6.0,49.0,99.52,100.64,101.76,127.61254019292605
31,1610612737,22300729,"FEB 07, 2024",ATL @ BOS,L,22,29,0.431,240,43,102,0.422,13,41,0.317,18,20,0.9,13,36,49,24,8,2,9,13,117,109.55056179775282,6.0,9.0,45.0,106.8,106.32,105.84,109.55056179775282
32,1610612737,22300716,"FEB 05, 2024",ATL vs. LAC,L,22,28,0.44,240,51,95,0.537,20,39,0.513,22,27,0.815,13,26,39,35,5,4,11,22,144,137.29977116704805,8.0,5.0,36.0,104.88,103.26,101.64,137.29977116704805
33,1610612737,22300699,"FEB 03, 2024",ATL vs. GSW,W,22,27,0.449,265,55,114,0.482,14,43,0.326,17,22,0.773,16,41,57,27,5,4,8,20,141,121.88796680497924,4.0,7.0,57.0,115.68,118.24,120.8,121.88796680497924
34,1610612737,22300690,"FEB 02, 2024",ATL vs. PHX,W,21,27,0.438,240,49,95,0.516,17,44,0.386,14,18,0.778,12,31,43,29,7,4,9,13,129,129.10328262610088,6.0,5.0,38.0,99.92,101.04,102.16,129.10328262610088
35,1610612737,22300669,"JAN 30, 2024",ATL vs. LAL,W,20,27,0.426,240,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,126.6984943077488,12.0,3.0,37.0,108.92,108.46,108.0,126.6984943077488
36,1610612737,22300653,"JAN 28, 2024",ATL vs. TOR,W,19,27,0.413,240,44,95,0.463,6,27,0.222,32,40,0.8,20,31,51,27,7,4,14,21,126,118.19887429643528,12.0,3.0,46.0,106.59999999999998,104.34,102.08,118.19887429643528
37,1610612737,22300634,"JAN 26, 2024",ATL vs. DAL,L,18,27,0.4,240,51,97,0.526,15,34,0.441,26,30,0.867,12,24,36,32,7,2,7,24,143,135.9315589353612,3.0,5.0,37.0,105.2,105.64,106.08,135.9315589353612
38,1610612737,22300626,"JAN 24, 2024",ATL @ GSW,L,18,26,0.409,240,39,94,0.415,14,43,0.326,20,26,0.769,13,32,45,30,7,2,10,16,112,109.33229207340882,6.0,9.0,49.0,102.44,101.06,99.68,109.33229207340882
39,1610612737,22300613,"JAN 22, 2024",ATL @ SAC,L,18,25,0.419,240,36,93,0.387,14,40,0.35,21,27,0.778,13,37,50,19,2,7,12,19,107,103.00346553715826,8.0,2.0,51.0,103.88,103.38,102.88,103.00346553715826
40,1610612737,22300595,"JAN 20, 2024",ATL vs. CLE,L,18,24,0.429,240,37,93,0.398,11,38,0.289,10,15,0.667,11,34,45,25,5,4,11,15,95,95.38152610441767,7.0,6.0,49.0,99.59999999999998,100.32,101.04,95.38152610441767
41,1610612737,22300587,"JAN 19, 2024",ATL @ MIA,W,18,23,0.439,240,40,87,0.46,15,35,0.429,14,17,0.824,9,29,38,23,6,2,13,20,109,110.68237205523964,7.0,2.0,44.0,98.48,96.58,94.68,110.68237205523963
42,1610612737,22300570,"JAN 17, 2024",ATL vs. ORL,W,17,23,0.425,240,39,76,0.513,8,25,0.32,20,22,0.909,10,31,41,21,8,2,23,17,106,107.41791649777058,16.0,8.0,40.0,98.68,96.68,94.68,107.41791649777058
