PLAYER_ID,PLAYER_NAME
1630525,David Johnson
1630553,Keon Johnson
203999,Nikola Jokic
1630539,Kai Jones
1629203,Jemerrio Jones
1630222,Mason Jones
1626145,Tyus Jones
1630200,Tre Jones
1630637,Carlik Jones
1627745,Damian Jones
1630529,Herbert Jones
201599,DeAndre Jordan
202709,Cory Joseph
1630561,David Duke Jr.
1630527,Brandon Boston Jr.
1629645,Kevin Porter Jr.
1629718,Charlie Brown Jr.
1628982,Melvin Frazier Jr.
1626162,Kelly Oubre Jr.
1626204,Larry Nance Jr.
1628991,Jaren Jackson Jr.
1629008,Michael Porter Jr.
1629018,Gary Trent Jr.
1630613,Duane Washington Jr.
1627863,Danuel House Jr.
1630602,Chaundee Brown Jr.
1627884,Derrick Jones Jr.
1630612,RJ Nembhard Jr.
1628476,Derrick Walton Jr.
1628372,Dennis Smith Jr.
1630288,Jeff Dowtin Jr.
203501,Tim Hardaway Jr.
203490,Otto Porter Jr.
1630176,Vernon Carey Jr.
203493,Reggie Bullock Jr.
1628976,Wendell Carter Jr.
1630184,Kira Lewis Jr.
1628972,Troy Brown Jr.
1630686,Georgios Kalaitzakis
1626163,Frank Kaminsky
1628379,Luke Kennard
1630296,Braxton Key
1629663,Louis King
1628994,George King
1630557,Corey Kispert
1628467,Maxi Kleber
202688,Brandon Knight
1630233,Nathan Knight
1629723,John Konchar
1627788,Furkan Korkmaz
1628436,Luke Kornet
1630249,Vit Krejci
1629083,Arnoldas Kulboka
1630228,Jonathan Kuminga
1628398,Kyle Kuzma
203897,Zach LaVine
1630237,Anthony Lamb
203087,Jeremy Lamb
1629111,Jock Landale
1629641,Romeo Langford
1627774,Jake Layman
1627747,Caris LeVert
1627814,Damion Lee
1630240,Saben Lee
203458,Alex Len
1630575,Scottie Lewis
203081,Damian Lillard
1629642,Nassir Little
1630587,Isaiah Livers
1626172,Kevon Looney
201577,Robin Lopez
201572,Brook Lopez
1629712,Didi Louzada
201567,Kevin Love
200768,Kyle Lowry
1630994,Gabriel Lundberg
1627789,Timothe Luwawu-Cabarrot
1626168,Trey Lyles
1630177,Theo Maledon
1630572,Sandro Mamukelashvili
1629611,Terance Mann
1630544,Tre Mann
1626246,Boban Marjanovic
1628374,Lauri Markkanen
1630230,Naji Marshall
1629103,Kelan Martin
1630231,KJ Martin
1628997,Caleb Martin
1628998,Cody Martin
1629726,Garrison Mathews
1629751,Dakota Mathias
202083,Wesley Matthews
1630178,Tyrese Maxey
1630219,Skylar Mays
1630540,Miles McBride
1630644,Mac McClung
203468,CJ McCollum
204456,T.J. McConnell
1629667,Jalen McDaniels
1630183,Jaden McDaniels
203926,Doug McDermott
201580,JaVale McGee
1630787,Cameron McGriff
203585,Rodney McGruder
1628035,Alfonzo McKinnie
1630605,JaQuori McLaughlin
1629162,Jordan McLaughlin
203463,Ben McLemore
1629001,De'Anthony Melton
1630241,Sam Merrill
1629002,Chimezie Metu
203114,Khris Middleton
101139,CJ Miles
201988,Patty Mills
200794,Paul Millsap
1629003,Shake Milton
1630558,Davion Mitchell
1628378,Donovan Mitchell
1630596,Evan Mobley
1628370,Malik Monk
202328,Greg Monroe
1630541,Moses Moody
1629875,Xavier Moon
1629760,Matt Mooney
1629630,Ja Morant
1629752,Juwan Morgan
1628420,Monte Morris
1628537,Jaylen Morris
202693,Markieff Morris
1626144,Emmanuel Mudiay
1628539,Mychal Mulder
1630278,Ade Murkey
1627749,Dejounte Murray
203488,Mike Muscala
1629004,Svi Mykhailiuk
1627846,Abdel Nader
1630174,Aaron Nesmith
203526,Raul Neto
1629005,Malik Newman
1627777,Georges Niang
1630227,Daishen Nix
1630192,Zeke Nnaji
203457,Nerlens Noel
1629669,Jaylen Nowell
1628373,Frank Ntilikina
203994,Jusuf Nurkic
1628021,David Nwaba
1629670,Jordan Nwora
1626220,Royce O'Neale
1628400,Semi Ojeleye
1629643,Chuma Okeke
1629006,Josh Okogie
1630168,Onyeka Okongwu
1630171,Isaac Okoro
1629644,KZ Okpala
203506,Victor Oladipo
1628419,Cameron Oliver
203482,Kelly Olynyk
1630647,Eugene Omoruyi
1629671,Miye Oni
1626224,Cedi Osman
1630187,Daniel Oturu
1629873,Jaysean Paige
1629309,Trayvon Palmer
1630698,Kevin Pangos
203953,Jabari Parker
1629672,Eric Paschall
101108,Chris Paul
1626166,Cameron Payne
203901,Elfrid Payton
203658,Norvel Pelle
1629617,Reggie Perry
1630691,Jamorko Pickett
1629033,Theo Pinson
203486,Mason Plumlee
1627751,Jakob Poeltl
1630197,Aleksej Pokusevski
1630582,Yves Pons
1629673,Jordan Poole
1626171,Bobby Portis
204001,Kristaps Porzingis
1630695,Micah Potter
1629619,Myles Powell
203939,Dwight Powell
1626181,Norman Powell
1630563,Joshua Primo
1627752,Taurean Prince
1630202,Payton Pritchard
1630243,Trevelin Queen
1629674,Neemias Queta
1630193,Immanuel Quickley
1630186,Jahmi'us Ramsey
203944,Julius Randle
1630559,Austin Reaves
1629629,Cam Reddish
1630194,Paul Reed
1628432,Davon Reed
1629675,Naz Reid
1630208,Nick Richards
1626196,Josh Richardson
203085,Austin Rivers
1629011,Mitchell Robinson
1629620,Justin Robinson
1629130,Duncan Robinson
1630526,Jeremiah Robinson-Earl
1629676,Isaiah Roby
200765,Rajon Rondo
201565,Derrick Rose
203082,Terrence Ross
1626179,Terry Rozier
201937,Ricky Rubio
1626156,D'Angelo Russell
1630346,Matt Ryan
1627734,Domantas Sabonis
1630846,Olivier Sarr
203107,Tomas Satoransky
1630648,Jordan Schakel
1629678,Admiral Schofield
203471,Dennis Schroder
1630286,Trevon Scott
1630206,Jay Scrubb
1627782,Wayne Selden
1630578,Alperen Sengun
1629012,Collin Sexton
1629013,Landry Shamet
1630549,Day'Ron Sharpe
1627783,Pascal Siakam
1629735,Chris Silva
1630250,Marko Simonovic
1629014,Anfernee Simons
1630285,Zavier Simpson
1630579,Jericho Sims
1629686,Deividas Sirvydis
203935,Marcus Smart
1630606,Javonte Smart
1630188,Jalen Smith
202397,Ish Smith
1630270,Xavier Sneed
203503,Tony Snell
1630531,Jaden Springer
202694,Marcus Morris Sr.
1630199,Cassius Stanley
203917,Nik Stauskas
202362,Lance Stephenson
1630205,Lamar Stevens
1630191,Isaiah Stewart
1629622,Max Strus
1630591,Jalen Suggs
1628591,Craig Sword
1626208,Keifer Sykes
1630256,Jae'Sean Tate
1628369,Jayson Tatum
1630678,Terry Taylor
202066,Garrett Temple
1629150,Emanuel Terry
1630179,Tyrell Terry
1630257,Jon Teske
1628464,Daniel Theis
202738,Isaiah Thomas
1630560,Cam Thomas
1630271,Brodric Thomas
1629744,Matt Thomas
202691,Klay Thompson
202684,Tristan Thompson
1630550,JT Thor
1629680,Matisse Thybulle
1629681,Killian Tillie
1630214,Xavier Tillman
1630225,Isaiah Todd
1630167,Obi Toppin
1629308,Juan Toscano-Anderson
1626157,Karl-Anthony Towns
200782,P.J. Tucker
1629730,Rayjon Tucker
1626167,Myles Turner
202685,Jonas Valanciunas
1627756,Denzel Valentine
1627832,Fred VanVleet
1629020,Jarred Vanderbilt
1630170,Devin Vassell
1629216,Gabe Vincent
202696,Nikola Vucevic
1629731,Dean Wade
1629021,Moritz Wagner
1630532,Franz Wagner
1630688,Ish Wainright
1630640,MJ Walker
202689,Kemba Walker
1627820,Tyrone Wallace
202954,Brad Wanamaker
1629023,P.J. Washington
1629139,Yuta Watanabe
1629682,Tremont Waters
1630570,Trendon Watford
1628778,Paul Watson
1629683,Quinndary Weatherspoon
201566,Russell Westbrook
1628401,Derrick White
1629632,Coby White
202355,Hassan Whiteside
1630580,Joe Wieskamp
1630598,Aaron Wiggins
203952,Andrew Wiggins
1629623,Lindell Wigginton
1629026,Kenrich Williams
101150,Lou Williams
1629684,Grant Williams
1630314,Brandon Williams
1630533,Ziaire Williams
1630172,Patrick Williams
1628391,D.J. Wilson
1629685,Dylan Windler
1626159,Justise Winslow
1630216,Cassius Winston
1626174,Christian Wood
1630589,Moses Wright
1626153,Delon Wright
1628221,Gabe York
1629027,Trae Young
201152,Thaddeus Young
1630209,Omer Yurtseven
203469,Cody Zeller
1627826,Ivica Zubac
