Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_PACE,GAME_PACE,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,OPP_PACE,TEAM_OFF_RATING
49,1610612737,22100502,"DEC 27, 2021",ATL vs. CHI,L,15,18,0.455,240,40,89,0.449,15,34,0.441,23,26,0.885,11,34,45,22,3,5,10,14,118,99.44,98.8,118.66452131938858,5.0,6.0,44.0,98.16,118.66452131938858
50,1610612737,22100488,"DEC 25, 2021",ATL @ NYK,L,15,17,0.469,240,33,87,0.379,13,38,0.342,8,14,0.571,8,38,46,23,8,5,12,12,87,97.16,94.21999999999998,89.54302181967888,6.0,6.0,50.0,91.28000000000002,89.54302181967888
51,1610612737,22100478,"DEC 23, 2021",ATL @ PHI,W,15,16,0.484,240,37,82,0.451,7,24,0.292,17,19,0.895,11,35,46,20,5,4,10,19,98,89.36,90.40000000000002,109.66875559534468,8.0,7.0,38.0,91.44,109.66875559534468
52,1610612737,22100470,"DEC 22, 2021",ATL vs. ORL,L,14,16,0.467,240,32,80,0.4,12,31,0.387,22,29,0.759,13,36,49,21,4,8,14,19,98,93.76,95.44,104.52218430034128,11.0,5.0,40.0,97.12,104.52218430034128
53,1610612737,22100434,"DEC 17, 2021",ATL vs. DEN,L,14,15,0.483,240,41,88,0.466,7,24,0.292,26,34,0.765,10,27,37,22,6,3,15,17,115,107.96,105.94,106.5209336791404,9.0,7.0,38.0,103.92,106.52093367914041
54,1610612737,22100418,"DEC 15, 2021",ATL @ ORL,W,14,14,0.5,240,42,85,0.494,11,31,0.355,16,16,1.0,6,34,40,25,11,5,13,16,111,99.04,101.14,112.07592891760903,4.0,2.0,46.0,103.24,112.07592891760905
55,1610612737,22100407,"DEC 13, 2021",ATL vs. HOU,L,13,14,0.481,240,42,85,0.494,15,39,0.385,27,31,0.871,8,32,40,20,9,6,12,26,126,102.64,104.76,122.75915822291503,8.0,5.0,45.0,106.88,122.75915822291503
56,1610612737,22100384,"DEC 10, 2021",ATL vs. BKN,L,13,13,0.5,240,37,94,0.394,11,34,0.324,20,24,0.833,16,33,49,21,10,3,14,19,105,102.56,103.3,102.37909516380654,9.0,7.0,41.0,104.04,102.37909516380654
57,1610612737,22100359,"DEC 06, 2021",ATL @ MIN,W,13,12,0.52,240,40,90,0.444,25,49,0.51,16,19,0.842,11,38,49,31,5,8,10,20,121,97.36,97.86,124.2810188989318,9.0,5.0,50.0,98.36,124.28101889893179
58,1610612737,22100350,"DEC 05, 2021",ATL vs. CHA,L,12,12,0.5,240,48,93,0.516,17,37,0.459,14,18,0.778,10,35,45,29,4,3,10,19,127,100.92,99.12,125.84225128814904,9.0,3.0,39.0,97.32,125.84225128814903
59,1610612737,22100335,"DEC 03, 2021",ATL vs. PHI,L,12,11,0.522,240,31,76,0.408,10,28,0.357,24,30,0.8,11,36,47,20,5,3,14,20,96,92.2,92.84,104.12147505422992,8.0,5.0,40.0,93.48,104.12147505422993
