PLAYER_ID,PLAYER_NAME
1630701,Michael Foster Jr.
1630577,Julian Champagnie
1630568,Luka Garza
1631112,Kendall Brown
1629021,Moritz Wagner
1629653,Devon Dotson
1630240,Saben Lee
1629662,Mfiondu Kabengele
1631169,Josh Minott
1628993,Alize Johnson
1628365,Markelle Fultz
203933,T.J. Warren
203992,Bogdan Bogdanovic
203114,Khris Middleton
1630243,Trevelin Queen
203506,Victor Oladipo
1630533,Ziaire Williams
202689,Kemba Walker
1631214,Alondes Williams
1630184,Kira Lewis Jr.
1629674,Neemias Queta
1626169,Stanley Johnson
1629057,Robert Williams III
204060,Joe Ingles
1627780,Gary Payton II
1628425,Sterling Brown
2738,Andre Iguodala
1628408,PJ Dozier
1631197,Jared Rhoden
201937,Ricky Rubio
1630637,Carlik Jones
1630580,Joe Wieskamp
1628371,Jonathan Isaac
201980,Danny Green
1628464,Daniel Theis
1629126,Deonte Burton
1629735,Chris Silva
1630620,Darius Days
1631123,Jamaree Bouyea
1631245,Quenton Jackson
1630649,Stanley Umude
1627739,Kris Dunn
203109,Jae Crowder
203469,Cody Zeller
203086,Meyers Leonard
1630548,Johnny Juzang
1630215,Jared Butler
1628402,Frank Jackson
1630241,Sam Merrill
1630846,Olivier Sarr
1629623,Lindell Wigginton
1630209,Omer Yurtseven
1630643,Jay Huff
1629685,Dylan Windler
1641645,Xavier Cooks
1629714,Jarrell Brantley
1629875,Xavier Moon
1629677,Luka Samanic
1630270,Xavier Sneed
1628424,Kobi Simmons
1630219,Skylar Mays
1627885,Shaquille Harrison
1631311,Lester Quinones
1631466,Nate Williams
203487,Michael Carter-Williams
1630206,Jay Scrubb
1631303,Justin Minaya
1631495,Donovan Williams
1628221,Gabe York
1630644,Mac McClung
1628435,Chance Comanche
1629663,Louis King
1630564,RaiQuan Gray
1631367,Jacob Gilyard
