Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DEF_RATING,OPP_DRTG,OPP_STL,OPP_BLK,OPP_REB,TEAM_PACE,GAME_PACE
1610612737,22201216,"APR 09, 2023",ATL @ BOS,L,41,41,0.5,240,44,97,0.454,11,39,0.282,15,19,0.789,16,34,50,27,11,5,9,12,114,115.90077267181782,115.90077267181782,5.0,3.0,47.0,98.36,98.25999999999999
1610612737,22201205,"APR 07, 2023",ATL vs. PHI,L,41,40,0.506,265,51,92,0.554,10,33,0.303,19,28,0.679,4,34,38,32,11,7,20,19,131,108.87632978723406,108.87632978723406,10.0,2.0,52.0,120.32,121.04
1610612737,22201191,"APR 05, 2023",ATL vs. WAS,W,41,39,0.513,240,43,84,0.512,13,30,0.433,35,40,0.875,12,36,48,30,10,5,16,23,134,126.8939393939394,126.8939393939394,10.0,9.0,39.0,105.59999999999998,106.52
1610612737,22201182,"APR 04, 2023",ATL @ CHI,W,40,39,0.506,240,48,86,0.558,10,28,0.357,17,19,0.895,7,41,48,26,5,7,16,18,123,119.0015479876161,119.0015479876161,8.0,6.0,32.0,103.36,101.58
1610612737,22201167,"APR 02, 2023",ATL vs. DAL,W,39,39,0.5,265,51,108,0.472,12,35,0.343,18,22,0.818,16,37,53,28,10,3,9,22,132,119.26273942898445,119.26273942898445,4.0,3.0,47.0,110.68,111.88
1610612737,22201153,"MAR 31, 2023",ATL @ BKN,L,38,39,0.494,240,39,91,0.429,8,37,0.216,21,23,0.913,16,30,46,23,6,3,11,14,107,111.3191843528922,111.3191843528922,9.0,3.0,41.0,96.12,96.42
1610612737,22201131,"MAR 28, 2023",ATL vs. CLE,W,38,38,0.5,240,41,89,0.461,12,27,0.444,26,33,0.788,14,37,51,25,5,3,12,16,120,118.2033096926714,118.2033096926714,5.0,6.0,40.0,101.52,101.09999999999998
1610612737,22201115,"MAR 26, 2023",ATL vs. MEM,L,37,38,0.493,240,45,98,0.459,7,31,0.226,22,26,0.846,14,34,48,27,4,5,10,15,119,112.86039453717756,112.86039453717756,8.0,7.0,39.0,105.44,103.90000000000002
1610612737,22201107,"MAR 25, 2023",ATL vs. IND,W,37,37,0.5,240,53,96,0.552,15,30,0.5,22,25,0.88,15,27,42,33,10,8,11,14,143,138.83495145631068,138.83495145631068,7.0,7.0,32.0,103.0,105.64
1610612737,22201090,"MAR 22, 2023",ATL @ MIN,L,36,37,0.493,240,45,85,0.529,12,26,0.462,22,25,0.88,9,32,41,28,6,6,16,25,124,120.3883495145631,120.3883495145631,7.0,3.0,42.0,103.0,103.88
1610612737,22201078,"MAR 21, 2023",ATL vs. DET,W,36,36,0.5,240,44,95,0.463,14,38,0.368,27,36,0.75,21,40,61,26,5,6,9,20,129,130.51396195872115,130.51396195872115,8.0,2.0,35.0,98.83999999999999,100.2
1610612737,22201065,"MAR 19, 2023",ATL @ SAS,L,35,36,0.493,240,48,101,0.475,5,22,0.227,17,20,0.85,20,31,51,21,4,4,12,13,118,115.91355599214144,115.91355599214144,9.0,5.0,41.0,101.8,102.42
1610612737,22201048,"MAR 17, 2023",ATL vs. GSW,W,35,35,0.5,240,47,100,0.47,16,41,0.39,17,25,0.68,13,32,45,27,7,8,10,15,127,117.59259259259258,117.59259259259258,6.0,9.0,54.0,108.0,107.90000000000002
1610612737,22201021,"MAR 13, 2023",ATL vs. MIN,L,34,35,0.493,240,44,97,0.454,4,22,0.182,23,28,0.821,18,33,51,17,6,4,15,19,115,108.16403310759968,108.16403310759968,12.0,10.0,37.0,106.32,106.71999999999998
1610612737,22201008,"MAR 11, 2023",ATL vs. BOS,L,34,34,0.5,240,50,100,0.5,10,34,0.294,15,16,0.938,13,35,48,24,4,4,10,17,125,120.14609765474816,120.14609765474816,6.0,6.0,40.0,104.04,103.66000000000001
1610612737,22200999,"MAR 10, 2023",ATL @ WAS,W,34,33,0.507,240,42,95,0.442,15,31,0.484,15,19,0.789,13,33,46,25,9,4,14,17,114,109.23725565350708,109.23725565350708,8.0,6.0,43.0,104.36,103.64
1610612737,22200985,"MAR 08, 2023",ATL @ WAS,W,33,33,0.5,240,45,85,0.529,12,29,0.414,20,26,0.769,8,28,36,26,11,5,11,17,122,122.68704746580856,122.68704746580856,9.0,1.0,39.0,99.44,100.46
1610612737,22200974,"MAR 06, 2023",ATL @ MIA,L,32,33,0.492,240,51,92,0.554,9,29,0.31,17,23,0.739,12,25,37,28,5,0,10,25,128,127.8465840990811,127.8465840990811,6.0,4.0,32.0,100.12,98.2
1610612737,22200958,"MAR 04, 2023",ATL @ MIA,L,32,32,0.5,240,37,79,0.468,9,30,0.3,26,30,0.867,10,27,37,22,12,1,16,23,109,110.9979633401222,110.9979633401222,5.0,3.0,43.0,98.2,99.16000000000001
1610612737,22200947,"MAR 03, 2023",ATL vs. POR,W,32,31,0.508,240,52,91,0.571,12,26,0.462,13,16,0.813,10,33,43,30,10,5,17,19,129,122.8103579588728,122.8103579588728,11.0,7.0,34.0,105.04,104.42
1610612737,22200923,"FEB 28, 2023",ATL vs. WAS,L,31,31,0.5,240,43,93,0.462,13,35,0.371,17,19,0.895,13,29,42,21,4,7,9,17,116,119.14543960558753,119.14543960558753,6.0,5.0,48.0,97.36,97.58
1610612737,22200911,"FEB 26, 2023",ATL vs. BKN,W,31,30,0.508,240,45,90,0.5,16,30,0.533,23,28,0.821,13,33,46,20,7,2,15,18,129,123.65797546012271,123.65797546012271,12.0,6.0,37.0,104.32,103.54
1610612737,22200896,"FEB 24, 2023",ATL vs. CLE,W,30,30,0.5,240,50,85,0.588,15,28,0.536,21,23,0.913,5,37,42,28,7,8,14,21,136,130.61851709565886,130.61851709565886,9.0,6.0,35.0,104.12,102.94
1610612737,22200876,"FEB 15, 2023",ATL vs. NYK,L,29,30,0.492,240,40,97,0.412,5,26,0.192,16,21,0.762,8,32,40,25,6,7,4,18,101,98.78716744913928,98.78716744913928,2.0,4.0,55.0,102.24,103.46
1610612737,22200857,"FEB 13, 2023",ATL @ CHA,L,29,29,0.5,240,53,108,0.491,11,28,0.393,21,21,1.0,16,26,42,26,9,4,12,15,138,121.8650653479336,121.8650653479336,5.0,5.0,35.0,113.24,110.68
1610612737,22200850,"FEB 11, 2023",ATL vs. SAS,W,29,28,0.509,240,50,103,0.485,10,26,0.385,15,19,0.789,14,34,48,29,9,6,10,10,125,116.4307004470939,116.4307004470939,9.0,5.0,49.0,107.36,106.92
1610612737,22200832,"FEB 09, 2023",ATL vs. PHX,W,28,28,0.5,240,43,95,0.453,10,29,0.345,20,27,0.741,20,39,59,23,6,4,18,22,116,110.60259344012204,110.60259344012204,14.0,10.0,35.0,104.88,102.32
1610612737,22200818,"FEB 07, 2023",ATL @ NOP,L,27,28,0.491,240,38,85,0.447,12,36,0.333,19,25,0.76,10,31,41,30,4,6,11,21,107,110.30927835051548,110.30927835051548,8.0,2.0,47.0,97.0,96.62
1610612737,22200801,"FEB 04, 2023",ATL @ DEN,L,27,27,0.5,240,44,91,0.484,6,20,0.3,14,17,0.824,10,33,43,26,7,7,15,18,108,104.36799381523,104.36799381523,14.0,6.0,48.0,103.48,103.64
1610612737,22200792,"FEB 03, 2023",ATL @ UTA,W,27,26,0.509,240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,114.86216540151815,114.86216540151815,4.0,2.0,50.0,100.12,100.52000000000002
1610612737,22200777,"FEB 01, 2023",ATL @ PHX,W,26,26,0.5,240,52,91,0.571,19,33,0.576,9,11,0.818,6,39,45,32,6,5,12,24,132,129.6150824823252,129.6150824823252,8.0,4.0,44.0,101.83999999999999,102.74000000000001
1610612737,22200763,"JAN 30, 2023",ATL @ POR,L,25,26,0.49,240,44,94,0.468,13,30,0.433,24,30,0.8,17,28,45,26,5,0,6,21,125,129.93762993762994,129.93762993762994,2.0,7.0,32.0,96.2,96.04
1610612737,22200745,"JAN 28, 2023",ATL vs. LAC,L,25,25,0.5,240,45,95,0.474,7,27,0.259,16,20,0.8,15,32,47,24,12,2,8,18,113,116.73553719008264,116.73553719008264,5.0,5.0,37.0,96.8,96.58
1610612737,22200725,"JAN 25, 2023",ATL @ OKC,W,25,24,0.51,240,50,84,0.595,11,29,0.379,26,33,0.788,11,35,46,26,5,6,16,16,137,132.34157650695516,132.34157650695516,12.0,2.0,37.0,103.52,105.78000000000002
1610612737,22200708,"JAN 23, 2023",ATL @ CHI,L,24,24,0.5,240,39,85,0.459,10,33,0.303,12,19,0.632,9,34,43,24,6,4,18,14,100,97.69441187964048,97.69441187964048,13.0,3.0,47.0,102.36,99.64
1610612737,22200694,"JAN 21, 2023",ATL vs. CHA,L,24,23,0.511,240,45,83,0.542,11,25,0.44,17,20,0.85,6,34,40,24,5,4,16,20,118,115.91355599214144,115.91355599214144,11.0,2.0,36.0,101.8,103.24000000000001
1610612737,22200684,"JAN 20, 2023",ATL vs. NYK,W,24,22,0.522,240,56,100,0.56,13,34,0.382,14,16,0.875,14,25,39,27,6,4,7,16,139,138.94442223110755,138.94442223110755,5.0,3.0,34.0,100.04,96.76
1610612737,22200670,"JAN 18, 2023",ATL @ DAL,W,23,22,0.511,240,49,86,0.57,13,26,0.5,19,20,0.95,7,28,35,28,7,4,12,23,130,130.26052104208418,130.26052104208418,5.0,3.0,31.0,99.8,100.18
1610612737,22200661,"JAN 16, 2023",ATL vs. MIA,W,22,22,0.5,240,45,76,0.592,13,27,0.481,18,22,0.818,2,26,28,27,9,5,16,17,121,121.3884430176565,121.3884430176565,10.0,4.0,41.0,99.68,99.74000000000001
1610612737,22200644,"JAN 14, 2023",ATL @ TOR,W,21,22,0.488,240,43,84,0.512,11,27,0.407,17,18,0.944,5,35,40,19,6,4,11,22,114,116.421568627451,116.421568627451,9.0,3.0,43.0,97.92,99.56
1610612737,22200633,"JAN 13, 2023",ATL @ IND,W,20,22,0.476,240,41,94,0.436,16,33,0.485,15,21,0.714,14,36,50,26,6,9,13,22,113,110.5242566510172,110.5242566510172,8.0,9.0,51.0,102.24,104.5
1610612737,22200620,"JAN 11, 2023",ATL vs. MIL,L,19,22,0.463,240,39,87,0.448,11,30,0.367,16,18,0.889,6,35,41,25,5,3,11,12,105,105.08406725380304,105.08406725380304,6.0,4.0,57.0,99.92,99.38
1610612737,22200604,"JAN 08, 2023",ATL @ LAC,W,19,21,0.475,240,44,89,0.494,8,26,0.308,16,20,0.8,7,36,43,22,7,9,9,18,112,112.2244488977956,112.2244488977956,6.0,5.0,59.0,99.8,99.21999999999998
1610612737,22200590,"JAN 06, 2023",ATL @ LAL,L,18,21,0.462,240,44,96,0.458,9,31,0.29,17,22,0.773,7,32,39,24,8,5,12,15,114,102.99963859775929,102.99963859775929,6.0,5.0,51.0,110.68,109.86000000000001
1610612737,22200575,"JAN 04, 2023",ATL @ SAC,W,18,20,0.474,240,45,84,0.536,10,30,0.333,20,22,0.909,7,37,44,21,9,4,15,21,120,118.01730920535012,118.01730920535012,9.0,3.0,42.0,101.68,100.78000000000002
1610612737,22200558,"JAN 02, 2023",ATL @ GSW,L,17,20,0.459,290,53,109,0.486,11,35,0.314,24,29,0.828,10,43,53,30,9,10,13,17,141,113.01699262584162,113.01699262584162,9.0,6.0,69.0,124.76,126.16000000000001
1610612737,22200530,"DEC 30, 2022",ATL vs. LAL,L,17,19,0.472,240,48,101,0.475,11,38,0.289,14,20,0.7,12,29,41,22,6,5,10,19,121,112.24489795918367,112.24489795918367,7.0,6.0,55.0,107.8,107.86
1610612737,22200517,"DEC 28, 2022",ATL vs. BKN,L,17,18,0.486,240,42,97,0.433,8,22,0.364,15,22,0.682,11,36,47,22,5,6,3,14,107,108.43129306850426,108.43129306850426,0.0,13.0,47.0,98.68,98.08
1610612737,22200508,"DEC 27, 2022",ATL @ IND,L,17,17,0.5,240,40,89,0.449,12,30,0.4,22,29,0.759,9,33,42,26,4,3,9,19,114,112.02830188679243,112.02830188679243,3.0,2.0,49.0,101.76,104.32
1610612737,22200481,"DEC 23, 2022",ATL vs. DET,W,17,16,0.515,240,49,92,0.533,12,34,0.353,20,24,0.833,8,40,48,30,10,8,8,20,130,126.75507020280811,126.75507020280811,7.0,3.0,43.0,102.56,105.16000000000001
1610612737,22200468,"DEC 21, 2022",ATL vs. CHI,L,16,16,0.5,240,39,91,0.429,14,37,0.378,16,16,1.0,9,38,47,22,6,7,15,15,108,103.8062283737024,103.8062283737024,9.0,4.0,47.0,104.04,101.36000000000001
1610612737,22200454,"DEC 19, 2022",ATL vs. ORL,W,16,15,0.516,240,48,94,0.511,12,32,0.375,18,20,0.9,6,35,41,29,7,3,10,18,126,117.97752808988764,117.97752808988764,8.0,8.0,45.0,106.8,105.40000000000002
1610612737,22200428,"DEC 16, 2022",ATL @ CHA,W,15,15,0.5,240,41,75,0.547,15,29,0.517,28,34,0.824,4,37,41,25,3,5,12,22,125,127.60310330747242,127.60310330747242,8.0,5.0,43.0,97.96,100.66000000000001
1610612737,22200416,"DEC 14, 2022",ATL @ ORL,L,14,15,0.483,240,44,88,0.5,12,35,0.343,24,27,0.889,11,28,39,30,2,6,13,21,124,121.71181782489204,121.71181782489204,10.0,6.0,46.0,101.88,102.54
1610612737,22200404,"DEC 12, 2022",ATL @ MEM,L,14,14,0.5,240,37,104,0.356,12,37,0.324,17,22,0.773,20,19,39,20,13,1,15,17,103,94.77364740522634,94.77364740522634,8.0,12.0,49.0,108.68,108.30000000000001
1610612737,22200400,"DEC 11, 2022",ATL vs. CHI,W,14,13,0.519,265,47,98,0.48,13,39,0.333,16,21,0.762,8,37,45,28,3,6,14,22,123,108.61886259272342,108.61886259272342,11.0,6.0,53.0,113.24,114.18
1610612737,22200380,"DEC 09, 2022",ATL @ BKN,L,13,13,0.5,240,46,93,0.495,10,29,0.345,14,16,0.875,12,26,38,21,12,4,18,18,116,109.39268200678988,109.39268200678988,10.0,5.0,38.0,106.04,105.14
1610612737,22200365,"DEC 07, 2022",ATL @ NYK,L,13,12,0.52,240,32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,89,93.13520301381332,93.13520301381332,6.0,2.0,55.0,95.56,95.06
1610612737,22200354,"DEC 05, 2022",ATL vs. OKC,L,13,11,0.542,240,44,102,0.431,13,38,0.342,13,17,0.765,17,37,54,24,7,4,18,24,114,103.18609703113684,103.18609703113684,8.0,4.0,49.0,110.48,109.02000000000002
1610612737,22200327,"DEC 02, 2022",ATL vs. DEN,W,13,10,0.565,240,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,117,124.2565845369584,124.2565845369584,8.0,0.0,33.0,94.16000000000001,95.44
1610612737,22200313,"NOV 30, 2022",ATL @ ORL,W,12,10,0.545,240,51,94,0.543,8,32,0.25,15,19,0.789,14,35,49,25,8,3,12,17,125,124.55161418891988,124.55161418891988,5.0,3.0,33.0,100.36,101.18
1610612737,22200299,"NOV 28, 2022",ATL @ PHI,L,11,10,0.524,240,37,74,0.5,12,27,0.444,15,22,0.682,8,34,42,26,7,6,19,21,101,106.6751161808196,106.6751161808196,10.0,3.0,37.0,94.68,95.30000000000001
1610612737,22200293,"NOV 27, 2022",ATL vs. MIA,L,11,9,0.55,240,35,88,0.398,10,36,0.278,18,19,0.947,8,34,42,24,6,3,9,12,98,100.65735414954806,100.65735414954806,8.0,5.0,46.0,97.36,96.86
1610612737,22200278,"NOV 25, 2022",ATL @ HOU,L,11,8,0.579,240,39,82,0.476,15,39,0.385,29,36,0.806,6,22,28,14,9,6,13,26,122,116.3677985501717,116.3677985501717,9.0,4.0,59.0,104.83999999999999,104.44
1610612737,22200263,"NOV 23, 2022",ATL vs. SAC,W,11,7,0.611,240,41,92,0.446,11,30,0.367,22,23,0.957,10,37,47,23,9,6,13,20,115,109.3987823439878,109.3987823439878,6.0,2.0,48.0,105.12,105.68
1610612737,22200248,"NOV 21, 2022",ATL @ CLE,L,10,7,0.588,240,38,87,0.437,11,34,0.324,15,17,0.882,10,25,35,24,11,3,16,21,102,101.51273885350318,101.51273885350318,8.0,3.0,37.0,100.48,98.30000000000001
1610612737,22200235,"NOV 19, 2022",ATL vs. TOR,W,10,6,0.625,265,46,92,0.5,7,25,0.28,25,32,0.781,11,39,50,23,5,5,14,20,124,113.67803447011369,113.67803447011369,11.0,6.0,51.0,109.08,111.38
1610612737,22200214,"NOV 16, 2022",ATL vs. BOS,L,9,6,0.6,240,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,99.29217459693275,99.29217459693275,4.0,8.0,49.0,101.71999999999998,101.06
1610612737,22200204,"NOV 14, 2022",ATL @ MIL,W,9,5,0.643,240,44,92,0.478,7,20,0.35,26,30,0.867,13,32,45,23,4,4,9,23,121,119.56521739130434,119.56521739130434,4.0,3.0,46.0,101.2,102.62
1610612737,22200188,"NOV 12, 2022",ATL @ PHI,L,8,5,0.615,240,40,89,0.449,6,24,0.25,23,27,0.852,12,31,43,20,4,2,18,19,109,101.98353293413174,101.98353293413174,10.0,5.0,31.0,106.88,105.25999999999999
1610612737,22200173,"NOV 10, 2022",ATL vs. PHI,W,8,4,0.667,240,39,88,0.443,6,26,0.231,20,23,0.87,11,43,54,19,8,2,18,22,104,98.93455098934552,98.93455098934552,10.0,5.0,45.0,105.12,104.66000000000001
1610612737,22200162,"NOV 09, 2022",ATL vs. UTA,L,7,4,0.636,240,51,109,0.468,8,28,0.286,9,11,0.818,17,37,54,24,5,5,11,16,119,110.3486646884273,110.3486646884273,5.0,6.0,47.0,107.83999999999999,106.2
1610612737,22200149,"NOV 07, 2022",ATL vs. MIL,W,7,3,0.7,240,46,99,0.465,11,29,0.379,14,17,0.824,12,36,48,23,11,3,12,18,117,109.87978963185574,109.87978963185574,5.0,9.0,41.0,106.48,106.26
1610612737,22200134,"NOV 05, 2022",ATL vs. NOP,W,6,3,0.667,265,47,103,0.456,9,36,0.25,21,25,0.84,12,38,50,28,12,8,13,23,124,107.82608695652172,107.82608695652172,8.0,6.0,59.0,115.0,116.16000000000001
1610612737,22200110,"NOV 02, 2022",ATL @ NYK,W,5,3,0.625,240,44,107,0.411,12,34,0.353,12,16,0.75,17,34,51,28,11,4,7,18,112,107.65090349865436,107.65090349865436,3.0,9.0,52.0,104.04,103.42
1610612737,22200099,"OCT 31, 2022",ATL @ TOR,L,4,3,0.571,240,39,84,0.464,11,29,0.379,20,25,0.8,7,30,37,28,1,4,18,27,109,102.8301886792453,102.8301886792453,13.0,9.0,44.0,106.0,104.8
1610612737,22200085,"OCT 29, 2022",ATL @ MIL,L,4,2,0.667,240,45,94,0.479,13,29,0.448,12,15,0.8,12,30,42,19,5,2,12,23,115,114.3141153081511,114.3141153081511,8.0,5.0,49.0,100.59999999999998,101.18
1610612737,22200070,"OCT 28, 2022",ATL @ DET,W,4,1,0.8,240,55,97,0.567,12,29,0.414,14,18,0.778,10,35,45,31,5,8,6,26,136,134.76020610384464,134.76020610384464,2.0,4.0,42.0,100.92,99.82
1610612737,22200057,"OCT 26, 2022",ATL @ DET,W,3,1,0.75,240,45,91,0.495,8,22,0.364,20,25,0.8,10,36,46,22,6,12,12,20,118,113.46153846153844,113.46153846153844,4.0,6.0,40.0,104.0,103.83999999999999
1610612737,22200038,"OCT 23, 2022",ATL vs. CHA,L,2,1,0.667,240,39,95,0.411,8,35,0.229,23,28,0.821,16,29,45,23,8,9,12,21,109,105.49748354626404,105.49748354626404,7.0,6.0,52.0,103.32,102.75999999999999
1610612737,22200020,"OCT 21, 2022",ATL vs. ORL,W,2,0,1.0,240,40,89,0.449,13,31,0.419,15,16,0.938,9,37,46,26,10,2,17,22,108,103.8062283737024,103.8062283737024,9.0,7.0,44.0,104.04,103.12
1610612737,22200005,"OCT 19, 2022",ATL vs. HOU,W,1,0,1.0,240,45,90,0.5,7,25,0.28,20,24,0.833,4,34,38,30,12,5,9,18,117,110.83743842364532,110.83743842364532,4.0,3.0,54.0,105.56,105.08
1610612738,22201216,"APR 09, 2023",BOS vs. ATL,W,57,25,0.695,240,42,89,0.472,25,54,0.463,11,14,0.786,12,35,47,33,5,3,15,13,120,122.24938875305624,122.24938875305624,11.0,5.0,50.0,98.16000000000001,98.25999999999999
1610612738,22201206,"APR 07, 2023",BOS vs. TOR,W,56,25,0.691,240,45,81,0.556,15,44,0.341,16,21,0.762,13,40,53,37,4,7,19,14,121,125.72734829592687,125.72734829592687,12.0,2.0,35.0,96.24,95.86
1610612738,22201192,"APR 05, 2023",BOS vs. TOR,W,55,25,0.688,240,38,89,0.427,11,38,0.289,10,18,0.556,11,37,48,20,5,7,15,14,97,96.11573523583036,96.11573523583036,10.0,7.0,50.0,100.92,98.2
1610612738,22201181,"APR 04, 2023",BOS @ PHI,L,54,25,0.684,240,38,91,0.418,15,45,0.333,10,16,0.625,13,30,43,28,4,4,8,17,101,108.55546001719688,108.55546001719688,3.0,7.0,37.0,93.04,91.04
1610612738,22201152,"MAR 31, 2023",BOS vs. UTA,W,54,24,0.692,240,42,96,0.438,17,51,0.333,21,22,0.955,10,32,42,27,8,4,11,14,122,114.36070491188602,114.36070491188602,3.0,7.0,52.0,106.68,106.92
1610612738,22201146,"MAR 30, 2023",BOS @ MIL,W,53,24,0.688,240,51,91,0.56,22,43,0.512,16,20,0.8,7,40,47,28,8,5,8,18,140,138.88888888888889,138.88888888888889,4.0,1.0,45.0,100.8,102.75999999999999
1610612738,22201130,"MAR 28, 2023",BOS @ WAS,L,52,24,0.684,240,45,93,0.484,11,44,0.25,10,11,0.909,7,31,38,29,5,8,12,14,111,107.93465577596268,107.93465577596268,7.0,3.0,43.0,102.83999999999999,105.28000000000002
1610612738,22201116,"MAR 26, 2023",BOS vs. SAS,W,52,23,0.693,240,52,91,0.571,18,44,0.409,15,21,0.714,9,52,61,29,4,11,14,18,137,130.17863930064615,130.17863930064615,7.0,0.0,38.0,105.24,108.58
1610612738,22201097,"MAR 24, 2023",BOS vs. IND,W,51,23,0.689,240,44,93,0.473,18,42,0.429,14,19,0.737,9,40,49,28,11,6,14,15,120,112.82437006393384,112.82437006393384,9.0,4.0,44.0,106.36,105.52000000000002
1610612738,22201081,"MAR 21, 2023",BOS @ SAC,W,50,23,0.685,240,49,92,0.533,18,44,0.409,16,23,0.696,11,32,43,33,9,3,5,15,132,137.32833957553058,137.32833957553058,3.0,4.0,42.0,96.12,95.18
1610612738,22201062,"MAR 18, 2023",BOS @ UTA,L,49,23,0.681,240,42,88,0.477,22,51,0.431,11,16,0.688,5,35,40,30,2,2,6,17,117,121.82423990004165,121.82423990004165,3.0,5.0,56.0,96.04,96.36000000000001
1610612738,22201053,"MAR 17, 2023",BOS @ POR,W,49,22,0.69,240,41,87,0.471,15,42,0.357,29,35,0.829,18,34,52,29,12,2,16,19,126,125.4980079681275,125.4980079681275,12.0,4.0,37.0,100.40000000000002,101.52000000000002
1610612738,22201039,"MAR 15, 2023",BOS @ MIN,W,48,22,0.686,240,34,84,0.405,12,40,0.3,24,30,0.8,8,36,44,20,7,5,9,22,104,105.90631364562115,105.90631364562115,3.0,2.0,46.0,98.2,98.44
1610612738,22201024,"MAR 13, 2023",BOS @ HOU,L,47,22,0.681,240,39,87,0.448,12,42,0.286,19,21,0.905,10,28,38,19,7,5,13,22,109,109.8347440548166,109.8347440548166,9.0,2.0,48.0,99.24,98.06
1610612738,22201008,"MAR 11, 2023",BOS @ ATL,W,47,21,0.691,240,52,95,0.547,20,42,0.476,10,12,0.833,5,35,40,35,6,6,8,21,134,129.7443841982959,129.7443841982959,4.0,4.0,48.0,103.28000000000002,103.66000000000001
1610612738,22200986,"MAR 08, 2023",BOS vs. POR,W,46,21,0.687,240,42,88,0.477,18,49,0.367,13,20,0.65,5,40,45,26,9,2,10,20,115,112.96660117878191,112.96660117878191,5.0,2.0,47.0,101.8,102.33999999999999
1610612738,22200971,"MAR 06, 2023",BOS @ CLE,L,45,21,0.682,265,42,101,0.416,16,48,0.333,14,21,0.667,15,37,52,25,5,5,12,21,114,106.3036180529653,106.3036180529653,4.0,7.0,58.0,107.24,106.62
1610612738,22200969,"MAR 05, 2023",BOS vs. NYK,L,45,20,0.692,290,43,109,0.394,21,59,0.356,22,25,0.88,17,37,54,27,8,5,16,28,129,108.4033613445378,108.4033613445378,7.0,4.0,54.0,119.0,118.04
1610612738,22200948,"MAR 03, 2023",BOS vs. BKN,L,45,19,0.703,240,41,84,0.488,9,29,0.31,14,20,0.7,9,39,48,26,8,8,19,19,105,102.14007782101166,102.14007782101166,9.0,6.0,47.0,102.8,104.12
1610612738,22200935,"MAR 01, 2023",BOS vs. CLE,W,45,18,0.714,240,39,78,0.5,16,32,0.5,23,28,0.821,7,36,43,27,5,4,12,18,117,122.74443978178766,122.74443978178766,8.0,3.0,38.0,95.32,96.28000000000002
1610612738,22200921,"FEB 27, 2023",BOS @ NYK,L,44,18,0.71,240,37,84,0.44,9,42,0.214,11,14,0.786,7,28,35,21,5,8,11,22,94,99.8300764655905,99.8300764655905,6.0,3.0,44.0,94.16000000000001,95.56
1610612738,22200908,"FEB 25, 2023",BOS @ PHI,W,44,17,0.721,240,43,86,0.5,16,36,0.444,8,12,0.667,9,35,44,20,6,4,12,22,110,116.67373780229104,116.67373780229104,8.0,3.0,42.0,94.28000000000002,94.83999999999999
1610612738,22200887,"FEB 23, 2023",BOS @ IND,W,43,17,0.717,265,51,99,0.515,18,39,0.462,22,26,0.846,20,31,51,31,7,6,15,18,142,134.67374810318665,134.67374810318665,10.0,5.0,37.0,105.44,106.56
1610612738,22200877,"FEB 15, 2023",BOS vs. DET,W,42,17,0.712,240,49,92,0.533,21,45,0.467,8,10,0.8,8,35,43,30,10,5,11,18,127,127.7665995975855,127.7665995975855,6.0,4.0,35.0,99.40000000000002,99.21999999999998
1610612738,22200869,"FEB 14, 2023",BOS @ MIL,L,41,17,0.707,265,46,99,0.465,17,50,0.34,16,20,0.8,8,36,44,28,8,1,13,26,125,110.81560283687944,110.81560283687944,6.0,3.0,52.0,112.8,113.09999999999998
1610612738,22200855,"FEB 12, 2023",BOS vs. MEM,W,41,16,0.719,240,39,88,0.443,21,51,0.412,20,26,0.769,15,40,55,28,5,3,10,14,119,126.005929690809,126.005929690809,4.0,5.0,34.0,94.44,96.33999999999999
1610612738,22200838,"FEB 10, 2023",BOS vs. CHA,W,40,16,0.714,240,44,89,0.494,25,55,0.455,14,17,0.824,5,38,43,34,7,7,15,22,127,119.27122464312548,119.27122464312548,9.0,6.0,47.0,106.48,106.46
1610612738,22200824,"FEB 08, 2023",BOS vs. PHI,W,39,16,0.709,240,40,76,0.526,19,35,0.543,7,10,0.7,5,39,44,25,2,5,13,19,106,119.90950226244344,119.90950226244344,9.0,3.0,37.0,88.40000000000002,89.09999999999998
1610612738,22200808,"FEB 06, 2023",BOS @ DET,W,38,16,0.704,240,39,83,0.47,16,37,0.432,17,21,0.81,10,41,51,25,2,5,11,22,111,119.04761904761904,119.04761904761904,9.0,6.0,42.0,93.24,94.74
1610612738,22200788,"FEB 03, 2023",BOS vs. PHX,L,37,16,0.698,240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,94.33962264150944,6.0,6.0,53.0,99.64,99.40000000000002
1610612738,22200772,"FEB 01, 2023",BOS vs. BKN,W,37,15,0.712,240,53,92,0.576,26,54,0.481,7,10,0.7,11,46,57,28,4,4,10,13,139,145.70230607966457,145.70230607966457,8.0,1.0,32.0,95.40000000000002,95.66000000000001
