PLAYER_ID,PLAYER_NAME
1628993,Alize Johnson
204020,Tyler Johnson
1629640,Keldon Johnson
201949,James Johnson
1626169,Stanley Johnson
1629661,Cameron Johnson
203999,Nikola Jokic
1630200,Tre Jones
1630222,Mason Jones
1627745,Damian Jones
1626145,Tyus Jones
201599,DeAndre Jordan
202709,Cory Joseph
203490,Otto Porter Jr.
1628372,Dennis Smith Jr.
1628976,Wendell Carter Jr.
1628972,Troy Brown Jr.
1630176,Vernon Carey Jr.
1628991,Jaren Jackson Jr.
1627863,Danuel House Jr.
203493,Reggie Bullock Jr.
1626162,Kelly Oubre Jr.
1629718,Charlie Brown Jr.
1629018,Gary Trent Jr.
203501,Tim Hardaway Jr.
1630184,Kira Lewis Jr.
1629645,Kevin Porter Jr.
1627884,Derrick Jones Jr.
1629008,Michael Porter Jr.
1626204,Larry Nance Jr.
1629662,Mfiondu Kabengele
1626163,Frank Kaminsky
1628379,Luke Kennard
1629663,Louis King
1628467,Maxi Kleber
1630233,Nathan Knight
1629723,John Konchar
1627788,Furkan Korkmaz
1628436,Luke Kornet
1629066,Rodions Kurucs
1628398,Kyle Kuzma
203897,Zach LaVine
203087,Jeremy Lamb
1630237,Anthony Lamb
1629641,Romeo Langford
1627774,Jake Layman
1627747,Caris LeVert
1628388,T.J. Leaf
1629665,Jalen Lecque
1627814,Damion Lee
1630240,Saben Lee
203458,Alex Len
202695,Kawhi Leonard
203086,Meyers Leonard
203081,Damian Lillard
1629642,Nassir Little
1626172,Kevon Looney
201577,Robin Lopez
201572,Brook Lopez
1629712,Didi Louzada
201567,Kevin Love
200768,Kyle Lowry
1627789,Timothe Luwawu-Cabarrot
1626168,Trey Lyles
1630266,Will Magnay
1627748,Thon Maker
1630177,Theo Maledon
1630211,Karim Mane
1629611,Terance Mann
1630185,Nico Mannion
1626246,Boban Marjanovic
1628374,Lauri Markkanen
1630230,Naji Marshall
1629103,Kelan Martin
1630231,KJ Martin
1628998,Cody Martin
1628997,Caleb Martin
1629725,Jeremiah Martin
1629726,Garrison Mathews
1629751,Dakota Mathias
202083,Wesley Matthews
1630178,Tyrese Maxey
1630219,Skylar Mays
1627775,Patrick McCaw
203468,CJ McCollum
204456,T.J. McConnell
1630183,Jaden McDaniels
1629667,Jalen McDaniels
1630253,Sean McDermott
203926,Doug McDermott
201580,JaVale McGee
203585,Rodney McGruder
1628035,Alfonzo McKinnie
1629162,Jordan McLaughlin
203463,Ben McLemore
1629740,Nicolo Melli
1629001,De'Anthony Melton
1630241,Sam Merrill
1629002,Chimezie Metu
203114,Khris Middleton
203121,Darius Miller
201988,Patty Mills
200794,Paul Millsap
1629003,Shake Milton
1628378,Donovan Mitchell
1629690,Adam Mokoka
1628370,Malik Monk
202734,E'Twaun Moore
1629630,Ja Morant
1629752,Juwan Morgan
1628420,Monte Morris
202693,Markieff Morris
1628539,Mychal Mulder
1627749,Dejounte Murray
1627750,Jamal Murray
203488,Mike Muscala
1629004,Svi Mykhailiuk
1627846,Abdel Nader
1630174,Aaron Nesmith
203526,Raul Neto
1627777,Georges Niang
1630192,Zeke Nnaji
203457,Nerlens Noel
1629669,Jaylen Nowell
1628373,Frank Ntilikina
1629134,Kendrick Nunn
203263,James Nunnally
203994,Jusuf Nurkic
1628021,David Nwaba
1629670,Jordan Nwora
1626220,Royce O'Neale
1628400,Semi Ojeleye
1626143,Jahlil Okafor
1629643,Chuma Okeke
1629006,Josh Okogie
1630168,Onyeka Okongwu
1630171,Isaac Okoro
1629644,KZ Okpala
203506,Victor Oladipo
1628419,Cameron Oliver
203482,Kelly Olynyk
1629671,Miye Oni
1626224,Cedi Osman
1630187,Daniel Oturu
203953,Jabari Parker
1629672,Eric Paschall
1628394,Anzejs Pasecniks
202335,Patrick Patterson
1628383,Justin Patton
101108,Chris Paul
1626166,Cameron Payne
203901,Elfrid Payton
203658,Norvel Pelle
1629617,Reggie Perry
1629033,Theo Pinson
203486,Mason Plumlee
1627751,Jakob Poeltl
1629738,Vincent Poirier
1630197,Aleksej Pokusevski
1629673,Jordan Poole
1629007,Jontay Porter
1626171,Bobby Portis
204001,Kristaps Porzingis
1626181,Norman Powell
203939,Dwight Powell
1627752,Taurean Prince
1630202,Payton Pritchard
1630193,Immanuel Quickley
1630186,Jahmi'us Ramsey
203944,Julius Randle
1626184,Chasson Randle
1629629,Cam Reddish
200755,JJ Redick
1630194,Paul Reed
1629675,Naz Reid
1629244,Cam Reynolds
1630208,Nick Richards
1626196,Josh Richardson
1630203,Grant Riller
203085,Austin Rivers
203460,Andre Roberson
1629620,Justin Robinson
1629010,Jerome Robinson
1629011,Mitchell Robinson
1629130,Duncan Robinson
1629676,Isaiah Roby
200765,Rajon Rondo
201565,Derrick Rose
203082,Terrence Ross
1626179,Terry Rozier
201937,Ricky Rubio
1626156,D'Angelo Russell
1627734,Domantas Sabonis
1629677,Luka Samanic
203960,JaKarr Sampson
203967,Dario Saric
203107,Tomas Satoransky
203471,Dennis Schroder
203118,Mike Scott
1630206,Jay Scrubb
1629012,Collin Sexton
1629013,Landry Shamet
202697,Iman Shumpert
1627783,Pascal Siakam
1629735,Chris Silva
1627732,Ben Simmons
1629014,Anfernee Simons
1629686,Deividas Sirvydis
1629346,Alen Smailagic
203935,Marcus Smart
202397,Ish Smith
1630188,Jalen Smith
203503,Tony Snell
1629034,Ray Spalding
202694,Marcus Morris Sr.
1630199,Cassius Stanley
1630205,Lamar Stevens
1630191,Isaiah Stewart
1629622,Max Strus
1628410,Edmond Sumner
1630256,Jae'Sean Tate
1628369,Jayson Tatum
201952,Jeff Teague
202066,Garrett Temple
1630179,Tyrell Terry
1628464,Daniel Theis
1630271,Brodric Thomas
202738,Isaiah Thomas
1629744,Matt Thomas
1629017,Khyri Thomas
202684,Tristan Thompson
1628414,Sindarius Thornwell
1629680,Matisse Thybulle
1629681,Killian Tillie
1630214,Xavier Tillman
201229,Anthony Tolliver
1630167,Obi Toppin
1629308,Juan Toscano-Anderson
1626253,Axel Toupane
1626157,Karl-Anthony Towns
200782,P.J. Tucker
1629730,Rayjon Tucker
1626167,Myles Turner
202685,Jonas Valanciunas
1627756,Denzel Valentine
1627832,Fred VanVleet
1629020,Jarred Vanderbilt
2760,Anderson Varejao
1630170,Devin Vassell
1629216,Gabe Vincent
203943,Noah Vonleh
202696,Nikola Vucevic
1629731,Dean Wade
1629021,Moritz Wagner
202689,Kemba Walker
202322,John Wall
202954,Brad Wanamaker
203933,T.J. Warren
1629023,P.J. Washington
1629139,Yuta Watanabe
1629682,Tremont Waters
1628778,Paul Watson
1629683,Quinndary Weatherspoon
201566,Russell Westbrook
1629632,Coby White
1628401,Derrick White
202355,Hassan Whiteside
204222,Greg Whittington
203952,Andrew Wiggins
1629026,Kenrich Williams
101150,Lou Williams
1630172,Patrick Williams
1629684,Grant Williams
1629627,Zion Williamson
1628391,D.J. Wilson
1629685,Dylan Windler
1626159,Justise Winslow
1630216,Cassius Winston
1630164,James Wiseman
1626174,Christian Wood
1626153,Delon Wright
1629027,Trae Young
201152,Thaddeus Young
203469,Cody Zeller
1627826,Ivica Zubac
